restaurantID,name,location,reviewCount,rating,categories,address,Hours,GoodforKids,AcceptsCreditCards,Parking,Attire,GoodforGroups,PriceRange,TakesReservations,Delivery,Takeout,WaiterService,OutdoorSeating,WiFi,GoodFor,Alcohol,NoiseLevel,Ambience,HasTV,Caters,WheelchairAccessible,webSite,phoneNumber,filReviewCount
7V14X7-6zgaKXIXPOkGrpw,"Mac Kelly's Greens & Things","Mac Kelly's Greens & Things - The Loop - Chicago, IL",23,4,"Food, Convenience Stores, Restaurants, Delis, METADATA","216 W Jackson Blvd (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop","Mon-Thu 6 am - 3:30 pm",Yes,Yes,Street,Casual,No,$,No,No,Yes,No,No,,Lunch,No,Quiet,,No,Yes,,http://www.mackellysintheloop.com,"(312) 346-8072",0
7WhnBaYxhFoShht14aiWwA,"Eli Lawrence, DDS","Eli Lawrence, DDS - The Loop - Chicago, IL",10,5,"Health and Medical, Dentists, General Dentistry, METADATA","25 E Washington St (between State St & Holden Ct) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 236-9895",1
7xpf5VhK73NN3gcb4gbMCA,"Epic Burger","Epic Burger - South Loop - Chicago, IL",470,4,"Restaurants, Burgers, METADATA","517 S State St (between Congress Pky & Harrison St) Chicago, IL 60605 Neighborhood: South Loop","Mon-Thu 11 am - 10 pm Fri-Sat 11 am - 11 pm Sun 11 am - 9 pm",Yes,Yes,Street,Casual,Yes,$$,No,No,Yes,No,No,Free,Lunch,No,Average,Casual,Yes,No,Yes,http://www.epicburger.com,"(312) 913-1373",59
7y0PNSJwGNuwDq7iPjjBBw,"Spa Anjou","Spa Anjou - Printer's Row - Chicago, IL",9,4,"Beauty and Spas, Day Spas, Nail Salons, METADATA","724 S Dearborn St (between Polk St & Harrison St) Chicago, IL 60605 Neighborhoods: Printer's Row, South Loop","Mon-Fri 11 am - 8 pm Sat 9 am - 6 pm Sun 10 am - 6 pm",,Yes,Street,,,$$,,,,,,,,,,,,,,http://spaanjou.com,"(312) 962-5800",1
7YQFD8xt0Vim3G2lkDVDEw,"Smile Dental Center of Chicago PC","Smile Dental Center of Chicago PC - The Loop - Chicago, IL",2,2,"Health and Medical, Dentists, METADATA","25 E Washington St Ste 2027 Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 920-9970",0
7zXVHfCWPnoAgU2pEbaazQ,"Ara On","Ara On - The Loop - Chicago, IL",34,4,"Restaurants, Japanese, Korean, METADATA","160 W Adams St (between La Salle St & Wells St) Chicago, IL 60603 Neighborhood: The Loop","Mon-Fri 7 am - 9 pm",No,Yes,Street,Dressy,Yes,$$,Yes,No,Yes,Yes,No,No,Lunch,"Full Bar",Average,"Trendy, Upscale",No,Yes,Yes,http://www.ara-on.com/,"(312) 781-7300",6
8-_t8OMafccw4uzFq6ltfQ,H.bloom,"H.bloom - The Loop - Chicago, IL",1,1,"Shopping, Flowers & Gifts, Florists, METADATA","Chicago, IL 60606",,,,,,,,,,,,,,,,,,,,,,,0
805Eet98d1iYxSUIpqnYbA,"Henri Cartier-Bresson Exhibit, at the Art Institute of Chicago","Henri Cartier-Bresson Exhibit, at the Art Institute of Chicago - The Loop - Chicago, IL",2,5,"Arts & Entertainment, Art Galleries, Shopping, METADATA","111 S Michigan Ave (between Monroe St & Adams St) Chicago, IL 60603 Neighborhood: The Loop",,,,,,,$$,,,,,,,,,,,,,,,,0
80M6LKNBX8l34n-UeueZ8w,"Steve's Segway Tours","Steve's Segway Tours - The Loop - Chicago, IL",18,3,"Hotels & Travel, Tours, METADATA","350 E Monroe St (between Columbus Dr & United States Highway 41) Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.stevessegwaytours.com,"(312) 946-9467",43
825fYVYc196vM4V3XQbXSA,"Elizabeth A Davis, DC, LAc","Elizabeth A Davis, DC, LAc - The Loop - Chicago, IL",2,5,"Health and Medical, Acupuncture, Chiropractors, METADATA","333 N Michigan Ave Ste 621 (between Wacker Pl & Macchesneyer Dr) Chicago, IL 60601 Neighborhood: The Loop","Mon-Tue, Fri 9 am - 5 pm Wed-Thu 9 am - 6 pm Sat 9 am - 1 pm",,,,,,,,,,,,,,,,,,,,http://greenmedchicago.com,"(312) 541-1154",6
83ybpCKUqLTVjSbfpPq-dQ,"Nicas Yiannias, DDS","Nicas Yiannias, DDS - The Loop - Chicago, IL",5,4,"Health and Medical, Dentists, METADATA","25 E Washington St Ste 1115 (between State St & Holden Ct) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 726-1899",3
84uHsT47dc-nKnlsT3YAzA,"Chicago Remembers Vietnam Memorial","Chicago Remembers Vietnam Memorial - The Loop - Chicago, IL",2,5,"Public Services & Government, Landmarks & Historical Buildings, METADATA","W Wacker Dr & N State St Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,,0
86ujmqHxC3u-jrXxg9ePwg,"Joanie Tarsitano, DDS","Joanie Tarsitano, DDS - The Loop - Chicago, IL",5,5,"Health and Medical, Dentists, General Dentistry, METADATA","55 E Washington St (between Wabash Ave & Dearborn St) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 368-4644",1
87NieBdwm_Z2rQuChErmbQ,"System Parking","System Parking - The Loop - Chicago, IL",2,1,"Automotive, Parking, METADATA","111 E Wacker Drive Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 819-5050",1
87zNcTQbHJ43C5YOkYQeSw,"Lauren Michael Hair Design Studio","Lauren Michael Hair Design Studio - The Loop - Chicago, IL",2,5,"Beauty and Spas, Hair Salons, METADATA","55 E Washington St (between Wabash Ave & Dearborn St) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 263-0730",0
891gUiFELRryVB_j97cr4Q,"Ganz Hall, Roosevelt University","Ganz Hall, Roosevelt University - The Loop - Chicago, IL",2,5,"Arts & Entertainment, Music Venues, Nightlife, METADATA","430 S. Michigan Ave (between Van Buren St & Congress Plaza Dr) Chicago, IL 60605 Neighborhood: The Loop",,No,,,,,$,,,,,No,,,,,,,,,http://www.roosevelt.edu/ccpa,"(312) 341-3500",0
8abTVgcVxYL8jrDfqxXvAA,"XSport Fitness","XSport Fitness - South Loop - Chicago, IL",119,3,"Active Life, Fitness & Instruction, Gyms, Trainers, Beauty and Spas, Tanning, METADATA","819 South State Street (between Polk St & 9th St) Chicago, IL 60605 Neighborhood: South Loop","Mon-Sun 12 am - 12 am",No,Yes,,,,$$,,,,,,,,,,,,,,http://www.xsportfitness.com,"(312) 294-0500",84
8aOXUV6gzjvoPoqYpvnKKw,"Lith Cafe","Lith Cafe - The Loop - Chicago, IL",1,3,"Food, Desserts, Coffee & Tea, Bagels, METADATA","186 N Wells St Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 345-9040",0
8BXbNpuPz_WR92_LE8V8kQ,"Naf Naf Grill","Naf Naf Grill - The Loop - Chicago, IL",15,4,"Restaurants, Middle Eastern, METADATA","309 W Washington (between Wacker Dr & Franklin St) Chicago, IL 60606 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$,No,,Yes,No,No,No,Lunch,No,Average,Casual,No,Yes,,http://www.nafnafgrill.com/,,3
8C7chv8xmQklcl-7okaN8w,Ricobene's,"Ricobene's - CLOSED - The Loop - Chicago, IL",21,3,"Restaurants, Pizza, Sandwiches, METADATA","222 N Wells St Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$,No,No,Yes,No,No,,,No,,,,,Yes,,"(312) 372-2322",1
8cPOGkYpvg1-u1gBN85khg,"McCormick-Tribune Ice Skating Rink","McCormick-Tribune Ice Skating Rink - The Loop - Chicago, IL",42,4,"Active Life, Skating Rinks, METADATA","Millennium Park 55 N Michigan Ave Chicago, IL 60602 Neighborhood: The Loop","Mon-Thu 12 pm - 8 pm Fri 12 pm - 10 pm Sat-Sun 10 am - 9 pm",Yes,,,,,,,,,,,,,,,,,,,http://www.explorechicago.org,"(312) 742-5222",4
8cuL_nyzLAU4gQYHjomO_Q,"La Rosetta","La Rosetta - The Loop - Chicago, IL",17,4,"Restaurants, Italian, American (New), METADATA","70 W Madison (between Garland Ct & Michigan Ave) Chicago, IL 60602 Neighborhood: The Loop",,Yes,Yes,,Casual,Yes,$$,Yes,No,Yes,Yes,No,,Lunch,"Full Bar",,,,,Yes,,"(312) 332-9500",3
8dtiiOaVA9tCyd3nL6G5Dw,"Motion Unlimited Dancewear","Motion Unlimited Dancewear - The Loop - Chicago, IL",7,4,"Shopping, Fashion, Accessories, Sports Wear, Sporting Goods, METADATA","218 S Wabash Ave Ste 270 Chicago, IL 60604 Neighborhood: The Loop","Mon-Thu 10 am - 6 pm Fri 10 am - 5:30 pm Sat 9 am - 5 pm Sun 11 am - 5 pm",,Yes,"Garage, Street, Validated",,,$$,,,,,,,,,,,,,Yes,http://www.motionunlimiteddanceweaâ€¦,"(312) 922-3330",1
8ENIpQXOYBrV7mAhP8rCYA,"Ken Krantz","Ken Krantz - The Loop - Chicago, IL",6,4,"Financial Services, Investing, Financial Advising, METADATA","Ameriprise Financial Advisors 227 W Monroe St, Ste 3700 Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.ameripriseadvisors.com/â€¦,"(312) 706-6845",0
8eOkjYj7qvswGQMQiUQw6w,"American Cancer Society","American Cancer Society - The Loop - Chicago, IL",3,5,"Health and Medical, Public Services & Government, METADATA","225 N Michigan Ave (between Michigan Ave & Wabash Ave) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 228-0318",2
8eW79e-GQYMtSbWIUHMq-w,"Kensington Research & Recovery","Kensington Research & Recovery - The Loop - Chicago, IL",3,3,"Financial Services, METADATA","100 W Monroe Street Suite 400 (at Michigan Ave) Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.kensington-research.com,"(312) 220-0001",2
8FHG3LVCCwCQuD95WSNrCw,"Fish Port","Fish Port - CLOSED - The Loop - Chicago, IL",3,4,"Restaurants, Seafood, METADATA","15 W Jackson Blvd (between State St & Wabash Ave) Chicago, IL 60604 Neighborhood: The Loop",,No,,,Casual,No,$,No,No,Yes,No,No,No,,No,,,,,,,"(312) 427-1135",0
8haIm79n-iHKyOevxfBejA,"U Haul","U Haul - Near Southside - Chicago, IL",2,3,"Local Services, Self Storage, Home Services, Movers, METADATA","1333 S Wabash Ave (between 13th St & 14th St) Chicago, IL 60605 Neighborhood: Near Southside",,,,,,,,,,,,,,,,,,,,,http://www.uhaul.com,"(312) 922-0607",1
8HKsbnZ231AcgDKH6ZQKtg,"Swissotel Chicago","Swissotel Chicago - The Loop - Chicago, IL",126,4,"Event Planning & Services, Hotels, Hotels & Travel, METADATA","323 E Wacker Dr (between Columbus Dr & Field Blvd) Chicago, IL 60601 Neighborhood: The Loop",,,Yes,,,,$$$,,,,,,Paid,,,,,,,,http://SwissotelChicago.com,"(312) 565-0565",10
8iUeKAAImz36gre89sCxkw,"Ullman Julian B MD","Ullman Julian B MD - The Loop - Chicago, IL",2,3,"Health and Medical, Doctors, Obstetricians and Gynecologists, METADATA","30 N Michigan Ave Ste 607 Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 726-3917",0
8jQMdOnX8ACRbMwJbSoXAg,"John Allan's","John Allan's - The Loop - Chicago, IL",10,5,"Beauty and Spas, Day Spas, Massage, Barbers, METADATA","111 W Jackson Blvd (at Michigan Ave) Chicago, IL 60604 Neighborhood: The Loop",,,Yes,,,,$$$,,,,,,,,,,,,,Yes,http://www.johnallans.com,"(312) 663-4600",2
8Khhqj5KQrlUrH1_3jD_3w,Lust,"Lust - The Loop - Chicago, IL",1,5,"Add, METADATA","7 Deadly Sins Circle Chicago, IL 60601",,,,,,,,,,,,,,,,,,,,,http://www.deadlysins.com/sins/lusâ€¦,,0
8kSbc9R-X1syG90E1eu8JA,"Morningstar Inc","Morningstar Inc - The Loop - Chicago, IL",2,3,"Financial Services, Investing, METADATA","22 W Washington St (between State St & Holden Ct) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.morningstar.com,"(312) 338-1770",0
8KYXbJHqrlpHIcB1JWkljg,"Mama Falco Pizza","Mama Falco Pizza - CLOSED - The Loop - Chicago, IL",1,4,"Restaurants, Pizza, METADATA","125 S. Clark St. Chicago, IL 60603 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 855-9001",0
8Nprgtjrb56b69W10bs4MQ,"Jos. A. Bank Clothiers","Jos. A. Bank Clothiers - The Loop - Chicago, IL",5,2,"Shopping, Fashion, Men's Clothing, METADATA","25 E Washington St (between Dearborn St & Holden Ct) Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.josbank.com,"(312) 782-4432",1
8p2TNg1jXZ26jOTbYa8OjA,"Rudy's Bar & Grille","Rudy's Bar & Grille - The Loop - Chicago, IL",63,4,"Restaurants, Burgers, Nightlife, Bars, American (New), METADATA","69 E Madison (between Dearborn St & Clark St) Chicago, IL 60603 Neighborhood: The Loop","Mon-Fri, Sun 11 am - 2 am Sat 11 am - 3 am",No,Yes,Street,Casual,Yes,$$,Yes,No,Yes,Yes,No,No,"Lunch, Dinner","Full Bar",Average,Casual,Yes,No,Yes,http://www.rudysbarandgrillechicagâ€¦,"(312) 332-8111",13
8Pgml94L3h-_SKq1quxdcw,Jewel-Osco,"Jewel-Osco - Near Southside - Chicago, IL",68,3,"Food, Grocery, Shopping, Flowers & Gifts, Florists, METADATA","1224 S Wabash Ave (between 13th St & 11th St) Chicago, IL 60605 Neighborhood: Near Southside",,,Yes,"Private Lot",,,$$,,,,,,,,,,,,,Yes,http://www.jewelosco.com,"(312) 663-0580",10
8q7QJz5JHkdwwSNNCJ2wAg,"Chase Plaza","Chase Plaza - The Loop - Chicago, IL",2,5,"Shopping, Shopping Centers, METADATA","10 S La Salle St (between Arcade Pl & Madison St) Chicago, IL 60603 Neighborhood: The Loop",,,Yes,,,,$,,,,,,,,,,,,,,,"(312) 263-4421",0
8qzvBdw36Yse48BJFXe7fg,Freshii,"Freshii - The Loop - Chicago, IL",93,3,"Restaurants, American (New), Vegetarian, METADATA","311 S Wacker Dr (between Franklin St & Jackson Blvd) Chicago, IL 60606 Neighborhood: The Loop","Mon-Fri 7 am - 5:30 pm",No,Yes,Street,Casual,No,$,No,Yes,Yes,No,Yes,,Lunch,No,,,No,,Yes,http://www.freshii.com,"(312) 435-0311",8
8S-ZArRn-2ppHxQUZtq_0w,"Caffe Baci","Caffe Baci - The Loop - Chicago, IL",30,3,"Restaurants, Sandwiches, Italian, Event Planning & Services, Caterers, METADATA","225 W Wacker Dr (between Franklin St & Wells St) Chicago, IL 60606 Neighborhood: The Loop","Mon-Fri 6:30 am - 4 pm",No,Yes,,Casual,Yes,$$,No,Yes,Yes,Yes,Yes,Free,Lunch,"Full Bar",Average,,Yes,Yes,Yes,http://www.caffebaci.com,"(312) 251-0135",5
8TDj7HZT-yEovugPgOFUYg,"Michael Osborne","Michael Osborne - CLOSED - The Loop - Chicago, IL",2,5,"Professional Services, Lawyers, Personal Injury Law, METADATA","201 W Lake St Ste 201 (between Wells St & Post Pl) Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.michaelosbornelaw.com,"(312) 315-1765",0
8u3CpsSHQD3ek3rwLVi5eA,"The Roosevelt Collection","The Roosevelt Collection - Near Southside - Chicago, IL",5,4,"Home Services, Real Estate, Apartments, METADATA","150 W Roosevelt (between Clark St & Indiana Ave) Chicago, IL 60605 Neighborhood: Near Southside","Mon-Sat 10 am - 6 pm Sun 12 pm - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.rooseveltcollection.com,"(312) 588-1688",4
8unbzoMwSb-Quu27qMOvfQ,"Avenue the","Avenue the - The Loop - Chicago, IL",1,1,"Shopping, Fashion, Women's Clothing, Accessories, METADATA","231 S State St Chicago, IL 60604 Neighborhood: The Loop",,,Yes,,,,$$,,,,,,,,,,,,,,,"(312) 697-1219",0
8vIm1ew3JMD_duXa9tP-Dg,Howie's,"Howie's - CLOSED - Near Southside - Chicago, IL",24,3,"Restaurants, METADATA","1310 S Wabash Ave (between 13th St & 14th St) Chicago, IL 60605 Neighborhood: Near Southside",,Yes,Yes,Street,Casual,Yes,$,No,Yes,Yes,No,Yes,,Lunch,"Beer & Wine Only",,,,,Yes,,"(312) 461-0944",5
8WAT1ttmwJRZG3KQuv7FKQ,"Department of Revenue","Department of Revenue - The Loop - Chicago, IL",24,2,"Public Services & Government, Financial Services, Tax Services, METADATA","121 N LaSalle St Rm 107 Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://cityofchicago.org/revenue,"(312) 747-4747",6
8x4UAc6VKtXoKi6ta3G_xA,"Occupy Chicago","Occupy Chicago - The Loop - Chicago, IL",3,3,"Local Flavor, METADATA","La Salle Jackson Congress Michigan Chicago, IL 60602",,No,,,,,,,,,,,,,,,,,,,http://occupychi.org/,"(312) 555-1212",0
8xGzvcmrZ5EJBOKylpsslw,"Bank of America","Bank of America - The Loop - Chicago, IL",2,1,"Financial Services, Banks & Credit Unions, METADATA","233 S Wacker Drive Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 234-5000",1
8z4pkwkjYh1J6EQz1iULVA,"CrÃªpe Bistro","CrÃªpe Bistro - The Loop - Chicago, IL",166,4,"Restaurants, Creperies, METADATA","186 N Wells St Chicago, IL 60606 Neighborhood: The Loop","Tue 11 am - 8 pm Wed-Sat 11 am - 10 pm",Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,No,No,"Dessert, Lunch","Full Bar",Average,Casual,Yes,Yes,Yes,http://www.crepebistro.net,"(312) 269-0300",14
90asHUAxcCffrGeQiase4Q,"McDermott R A Jr, MD","McDermott R A Jr, MD - The Loop - Chicago, IL",2,5,"Health and Medical, Doctors, Obstetricians and Gynecologists, METADATA","111 N Wabash Ave Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 346-6330",0
92mM32eP2qYM8y2jRZCWOg,"Dreamgirls Musical","Dreamgirls Musical - The Loop - Chicago, IL",1,5,"Arts & Entertainment, Performing Arts, METADATA","Cadillac Theatre 151 W Randolph Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,,0
9aNhmG7vomv0uIgbbnvHJg,"CMYE: Play & A Pint @ Goodman Theatre","CMYE: Play & A Pint @ Goodman Theatre - The Loop - Chicago, IL",9,5,"Local Flavor, METADATA","Goodman Theatre 170 N Dearborn St Chicago, IL 60601 Neighborhood: The Loop",,No,,,,,,,,,,,,,,,,,,,http://www.yelp.com/events/chicagoâ€¦,,0
9BjukqFI9B9zVZxXXHz4qA,"LifeStart Fitness Center","LifeStart Fitness Center - Chicago, IL",5,3,"Active Life, Fitness & Instruction, Gyms, Pilates, Trainers, Yoga, METADATA","77 W Wacker Dr Mezzanine 3 (between Lower Wacker Dr & Macchesneyer Dr) Chicago, IL 60601",,No,,,,,,,,,,,,,,,,,,,http://www.lifestart.net/executive,"(312) 849-2322",3
9BzX8uv427cJmyAnLxwIHA,"Lot Polish Airlines","Lot Polish Airlines - The Loop - Chicago, IL",3,4,"Add, METADATA","333 N Michigan Ave Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 236-5501",4
9eOL3a9QfKKyMmi0at73lQ,"Reckless Records","Reckless Records - The Loop - Chicago, IL",48,4,"Shopping, Books, Mags, Music and Video, Music & DVDs, Vinyl Records, METADATA","26 E Madison (between Holden Ct & Wabash Ave) Chicago, IL 60602 Neighborhood: The Loop","Mon-Sat 10 am - 8 pm Sun 10 am - 7 pm",,Yes,Street,,,$,,,,,,,,,,,,,Yes,http://www.reckless.com,"(312) 795-0878",11
9GdFbohrbQqMCDWxVjtocg,"Firestone Tire & Service Centers","Firestone Tire & Service Centers - CLOSED - Near Southside - Chicago, IL",10,2,"Automotive, Tires, METADATA","1550 S Wabash Ave (at 16th St) Chicago, IL 60605 Neighborhood: Near Southside",,,,,,,,,,,,,,,,,,,,,,"(312) 427-1747",5
9Gsa_b43Qh-qDysVRo0rWQ,"Henry Hampton Florist","Henry Hampton Florist - Near Southside - Chicago, IL",18,5,"Shopping, Flowers & Gifts, Florists, METADATA","1335 S State St (between 13th St & Roosevelt Rd) Chicago, IL 60605 Neighborhood: Near Southside",,,Yes,Street,,,$$,,,,,,,,,,,,,Yes,,"(312) 461-0066",4
9H3Udc6CHiPEwZlKfi0oQw,"Friends of Rod Blagojevich","Friends of Rod Blagojevich - The Loop - Chicago, IL",12,2,"Local Services, METADATA","221 N La Salle St (between Haddock Pl & Wacker Dr) Chicago, IL 60601 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 236-8899",2
9HT6DKLyW8oT02C1oa3iFQ,"City of Chicago Parking Meter Operations","City of Chicago Parking Meter Operations - The Loop - Chicago, IL",13,1,"Public Services & Government, METADATA","City Hall 121 N LaSalle St, Rm 107A City Hall Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://egov.cityofchicago.org/cityâ€¦,"(312) 747-4747",4
9htt8fKKKG07eBPszNMg4A,"Hannah's Bretzel","Hannah's Bretzel - The Loop - Chicago, IL",162,4,"Restaurants, Sandwiches, Gluten-Free, METADATA","233 N Michigan Ave Illinois Center, Concourse Level (between Lake St & Wacker Pl) Chicago, IL 60601 Neighborhood: The Loop","Mon-Fri 7 am - 5 pm",Yes,Yes,"Garage, Street",Casual,Yes,$$,No,Yes,Yes,No,No,Free,Lunch,No,Average,Casual,No,Yes,Yes,http://www.hannahsbretzel.com,"(312) 621-1111",7
9I-yCF4DJiGzt0NKvweREA,"Cibo Matto","Cibo Matto - CLOSED - The Loop - Chicago, IL",100,4,"Restaurants, Italian, METADATA","201 N State St (between Lake St & Haddock Pl) Chicago, IL 60601 Neighborhood: The Loop",,No,Yes,Valet,Dressy,Yes,$$$,Yes,No,No,Yes,No,No,Dinner,"Full Bar",Average,"Romantic, Classy, Trendy",No,No,Yes,,"(312) 239-9500",16
9IHXW2vB6KzGJFsKTLmdBg,Sbarro,"Sbarro - The Loop - Chicago, IL",9,3,"Restaurants, Pizza, METADATA","100 W Randolph St (between Beaubien Ct & Michigan Ave) Chicago, IL 60601 Neighborhood: The Loop",,No,Yes,,Casual,Yes,$$,No,No,Yes,No,No,No,,No,"Very Loud",,No,No,,,"(312) 263-8615",0
9iUP4RolI-vmHLImZIvcGQ,"Fingerprinting AAA Services","Fingerprinting AAA Services - The Loop - Chicago, IL",1,3,"Add, METADATA","18 W Jackson Blvd (between State St & Wabash Ave) Chicago, IL 60604 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 427-6255",1
9LaA6_oGpgHCJWhlAkbnIw,"Pizano's Pizza","Pizano's Pizza - The Loop - Chicago, IL",352,4,"Restaurants, Pizza, Italian, METADATA","61 E Madison St (between Dearborn St & Clark St) Chicago, IL 60603 Neighborhood: The Loop",,Yes,Yes,Street,Casual,Yes,$$,Yes,Yes,Yes,Yes,Yes,Free,"Lunch, Dinner","Full Bar",Average,Casual,Yes,Yes,Yes,http://www.pizanoschicago.com/,"(312) 236-1777",54
9MOI2_Pbjv2F3JlN7qWjZQ,"Performers Music","Performers Music - The Loop - Chicago, IL",7,5,"Shopping, Books, Mags, Music and Video, Bookstores, METADATA","410 S Michigan Ave Ste 904 (between Congress Pky & Congress Plaza Dr) Chicago, IL 60605 Neighborhood: The Loop","Mon-Fri 10 am - 7 pm Sat 9 am - 5 pm",,Yes,"Garage, Street, Validated",,,$$,,,,,,,,,,,,,Yes,http://www.performersmusicchicago.â€¦,"(312) 987-1196",0
9mXXLyWZHB6GrXP02rjImw,"M Lounge","M Lounge - Near Southside - Chicago, IL",55,4,"Nightlife, Bars, Lounges, Arts & Entertainment, Jazz & Blues, Music Venues, METADATA","1520 S Wabash St (at 14th Pl) Chicago, IL 60605 Neighborhood: Near Southside","Tue-Thu 6 pm - 1 am Fri-Sat 6 pm - 2 am",No,Yes,Street,,Yes,$$,,,,,No,,,"Full Bar",Average,Intimate,Yes,,No,http://www.mloungechicago.com,"(312) 447-0201",11
9oDWR41ZeUFAvOWCiEglCQ,Subway,"Subway - The Loop - Chicago, IL",5,3,"Restaurants, Sandwiches, METADATA","300 N Michigan Ave (between Wacker Pl & Macchesneyer Dr) Chicago, IL 60601 Neighborhood: The Loop",,Yes,Yes,,Casual,No,$,No,No,Yes,No,No,,,No,,,,,Yes,http://www.subway.com,"(312) 357-1078",0
9ONbcN5_q9ZDm6NbWhPaTg,"North Center Farmer's Market","North Center Farmer's Market - The Loop - Chicago, IL",6,4,"Food, Specialty Food, Fruits & Veggies, METADATA","North Center Town Square Belle Plaine/Damen/Lincoln Chicago, IL 60602",,,No,,,,$$,,,,,,,,,,,,,Yes,,,0
9qjhVmuL-fMLnf0Y0u3r_Q,"iPet Chicago","iPet Chicago - South Loop - Chicago, IL",7,5,"Pets, Pet Services, METADATA","Chicago, IL 60605",,,,,,,,,,,,,,,,,,,,,http://www.ipetchicago.com,"(312) 927-5485",2
9VD-gk03Y8qVzHk-nD_okA,"Chicago Smiles","Chicago Smiles - The Loop - Chicago, IL",14,5,"Health and Medical, Dentists, General Dentistry, METADATA","227 W Monroe St Ste 205 Chicago, IL 60606 Neighborhood: The Loop","Mon-Thu 8 am - 5 pm",,,,,,,,,,,,,,,,,,,,http://www.CosmeticDentistryofChicâ€¦,"(312) 346-0171",49
9w3eu3ra1HPLz_8REiFjNw,Trademonster,"Trademonster - The Loop - Chicago, IL",1,2,"Professional Services, METADATA","230 W Monroe St. Chicago, IL 60606 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,,"(312) 204-6467",0
9WKxCeM-I9S3alAqiluuOg,"Quest Diagnostics Inc","Quest Diagnostics Inc - The Loop - Chicago, IL",5,2,"Health and Medical, METADATA","111 N Wabash Ave Chicago, IL 60602 Neighborhood: The Loop",,,,,,,,,,,,,,,,,,,,,http://www.questdiagnostics.com,"(312) 332-5960",1
9YbKIecs-KygRtRtDW7rBw,"Hostelling International Chicago","Hostelling International Chicago - The Loop - Chicago, IL",45,4,"Event Planning & Services, Hotels, Hotels & Travel, Hostels, METADATA","24 E Congress Pkwy (between Holden Ct & Plymouth Ct) Chicago, IL 60605 Neighborhood: The Loop","Mon-Sun 6 am - 5:30 am",,Yes,,,,$,,,,,,Free,,,,,,,,http://www.hichicago.org,"(312) 360-0300",7
